0.0,6.16908073425293e-05,0.0,0.0,0.0,0.0
0.0001233816146850586,0.0002467334270477295,0.0,0.0,0.0,0.0
0.000493466854095459,0.0004933774471282959,0.0,0.0,0.0,0.0
0.0011101365089416504,0.0007399022579193115,0.0,0.0,0.0,0.0
0.001973271369934082,0.0009862780570983887,0.0,0.0,0.0,0.0
0.0030826926231384277,0.0012323856353759766,0.0,0.0,0.0,0.0
0.004438042640686035,0.0014781653881072998,0.0,0.0,0.0,0.0
0.006039023399353027,0.0017236173152923584,0.0,0.0,0.0,0.0
0.007885277271270752,0.0019686520099639893,0.0,0.0,0.0,0.0
0.009976327419281006,0.0022131800651550293,0.0,0.0,0.0,0.0
0.01231163740158081,0.002457171678543091,0.0,0.0,0.0,0.0
0.014890670776367188,0.0027005672454833984,0.0,0.0,0.0,0.0
0.017712771892547607,0.0029432475566864014,0.0,0.0,0.0,0.0
0.02077716588973999,0.0031852424144744873,0.0,0.0,0.0,0.0
0.024083256721496582,0.003426462411880493,0.0,0.0,0.0,0.0
0.027630090713500977,0.003666788339614868,0.0,0.0,0.0,0.0
0.03141683340072632,0.00390625,0.0,0.0,0.0,0.0
0.03544259071350098,0.004144757986068726,0.0,0.0,0.0,0.0
0.03970634937286377,0.004382193088531494,0.0,0.0,0.0,0.0
0.044206976890563965,0.004618555307388306,0.0,0.0,0.0,0.0
0.04894345998764038,0.00485384464263916,0.0,0.0,0.0,0.0
0.053914666175842285,0.0050878822803497314,0.0,0.0,0.0,0.0
0.059119224548339844,0.0053206682205200195,0.0,0.0,0.0,0.0
0.06455600261688232,0.005552142858505249,0.0,0.0,0.0,0.0
0.07022351026535034,0.0057822465896606445,0.0,0.0,0.0,0.0
0.07612049579620361,0.006010919809341431,0.0,0.0,0.0,0.0
0.0822453498840332,0.00623813271522522,0.0,0.0,0.0,0.0
0.08859676122665405,0.006463795900344849,0.0,0.0,0.0,0.0
0.0951729416847229,0.006687819957733154,0.0,0.0,0.0,0.0
0.10197240114212036,0.006910264492034912,0.0,0.0,0.0,0.0
0.10899347066879272,0.007130980491638184,0.0,0.0,0.0,0.0
0.11623436212539673,0.007349938154220581,0.0,0.0,0.0,0.0
0.12369334697723389,0.007567077875137329,0.0,0.0,0.0,0.0
0.1313685178756714,0.007782310247421265,0.0,0.0,0.0,0.0
0.13925796747207642,0.007995665073394775,0.0,0.0,0.0,0.0
0.14735984802246094,0.008207052946090698,0.0,0.0,0.0,0.0
0.1556720733642578,0.00841638445854187,0.0,0.0,0.0,0.0
0.16419261693954468,0.008623689413070679,0.0,0.0,0.0,0.0
0.17291945219039917,0.008828848600387573,0.0,0.0,0.0,0.0
0.18185031414031982,0.00903177261352539,0.0,0.0,0.0,0.0
0.19098299741744995,0.009232521057128906,0.0,0.0,0.0,0.0
0.20031535625457764,0.00943097472190857,0.0,0.0,0.0,0.0
0.2098449468612671,0.00962713360786438,0.0,0.0,0.0,0.0
0.2195696234703064,0.009820908308029175,0.0,0.0,0.0,0.0
