0.0,0.7873986959457397,0.0
0.0,0.7873895764350891,0.0
0.0,0.787364661693573,0.0
0.0,0.7873163223266602,0.0
0.0,0.7872365713119507,0.0
0.0,0.7871175408363342,0.0
0.0,0.7869514226913452,0.0
0.0,0.7867305278778076,0.0
0.0,0.7864466905593872,0.0
0.0,0.7860923409461975,0.0
0.0,0.7856594920158386,0.0
0.0,0.785140335559845,0.0
0.0,0.784527063369751,0.0
0.0,0.7838117480278015,0.0
0.0,0.782986581325531,0.0
0.0,0.7820436954498291,0.0
0.0,0.7809754014015198,0.0
0.0,0.7797735929489136,0.0
0.0,0.7784305810928345,0.0
0.0,0.7769385576248169,0.0
0.0,0.7752895355224609,0.0
0.0,0.7734758257865906,0.0
0.0,0.7714894413948059,0.0
0.0,0.7693226337432861,0.0
0.0,0.7669674754142761,0.0
0.0,0.7644162178039551,0.0
0.0,0.7616609334945679,0.0
0.0,0.7586938142776489,0.0
0.0,0.7555069327354431,0.0
0.0,0.7520925998687744,0.0
0.0,0.7484428286552429,0.0
0.0,0.7445498704910278,0.0
0.0,0.7404058575630188,0.0
0.0,0.7360028624534607,0.0
0.0,0.7313331365585327,0.0
0.0,0.7263888120651245,0.0
0.0,0.721161961555481,0.0
0.0,0.7156448364257812,0.0
0.0,0.709829568862915,0.0
0.0,0.7037083506584167,0.0
0.0,0.6972732543945312,0.0
0.0,0.690516471862793,0.0
0.0,0.6834301352500916,0.0
0.0,0.6760063767433167,0.0
0.0,0.6682375073432922,0.0
0.0,0.6601154208183289,0.0
0.0,0.65163254737854,0.0
0.0,0.6427807807922363,0.0
0.0,0.6335525512695312,0.0
0.0,0.6239397525787354,0.0
0.0,0.6139346957206726,0.0
0.0,0.6035294532775879,0.0
0.0,0.5927162170410156,0.0
0.0,0.5814871788024902,0.0
0.0,0.5698344111442566,0.0
0.0,0.5577501654624939,0.0
0.0,0.5452264547348022,0.0
0.0,0.5322555899620056,0.0
0.0,0.5188295841217041,0.0
0.0,0.5049406886100769,0.0
0.0,0.49058103561401367,0.0
0.0,0.47574275732040405,0.0
0.0,0.4604180157184601,0.0
0.0,0.4445989727973938,0.0
0.0,0.42827779054641724,0.0
0.0,0.41144663095474243,0.0
0.0,0.39409756660461426,0.0
0.0,0.3762229084968567,0.0
0.0,0.35781461000442505,0.0
0.0,0.33886510133743286,0.0
0.0,0.3193662464618683,0.0
0.0,0.2993103265762329,0.0
0.0,0.278689444065094,0.0
0.0,0.2574958801269531,0.0
0.0,0.23572170734405518,0.0
0.0,0.2133590131998062,0.0
0.0,0.19040003418922424,0.0
0.0,0.16683682799339294,0.0
0.0,0.14266164600849152,0.0
0.0,0.11786677688360214,0.0
0.0,0.09244407713413239,0.0
